feature_id	mz	rtime
Cluster_2107	102.1139833	15.1731384
Cluster_2108	102.1165221	15.95645376
Cluster_2109	172.115836	2.041247436
Cluster_2110	172.1159619	7.467054608
Cluster_2111	201.1131017	14.19757848
Cluster_2112	204.0880512	3.255458148
Cluster_2113	219.1430136	22.31421037
Cluster_2114	236.1134577	1.323284359
Cluster_2115	284.2953585	9.840166406
Cluster_2116	297.9240424	1.577034437
Cluster_2117	300.0536768	7.429948705
Cluster_2118	302.9185616	1.72056903
Cluster_2119	316.3217815	2.447769143
Cluster_2120	338.1614478	12.34726917
Cluster_2121	342.3483759	9.553576407
Cluster_2122	368.3898822	14.83336538
Cluster_2123	370.3796183	11.88976433
Cluster_2124	371.0747225	6.545044295
Cluster_2125	371.3138819	22.91751805
Cluster_2126	396.902091	1.498325749
Cluster_2127	400.1265143	12.1150151
Cluster_2128	416.3742806	10.61574634
Cluster_2129	432.8716192	1.490973563
Cluster_2130	437.194653	1.799734597
Cluster_2131	440.4106748	6.427354187
Cluster_2132	442.2595666	2.937581916
Cluster_2133	447.2513918	8.995599507
Cluster_2134	453.1687385	1.800406452
Cluster_2135	460.2706606	1.649381719
Cluster_2136	463.3524623	20.85195075
Cluster_2137	463.3537256	21.1714809
Cluster_2138	464.3732614	14.76426442
Cluster_2139	464.3734069	16.06910379
Cluster_2140	464.3743764	16.36516298
Cluster_2141	466.1121199	9.797217929
Cluster_2142	473.1055713	10.88625252
Cluster_2143	475.1085607	11.39316748
Cluster_2144	480.3539877	2.376586452
Cluster_2145	492.4063603	15.25953075
Cluster_2146	504.10409	2.532599925
Cluster_2147	511.5086197	17.68119834
Cluster_2148	514.4728073	16.9998804
Cluster_2149	514.5182696	16.47816367
Cluster_2150	520.3403485	3.298948072
Cluster_2151	522.3560698	4.675721142
Cluster_2152	528.4989925	16.51613683
Cluster_2153	528.4987544	17.42273488
Cluster_2154	529.4623675	18.50036442
Cluster_2155	530.4786076	16.48050982
Cluster_2156	536.3722038	6.531690458
Cluster_2157	537.5363363	17.38472404
Cluster_2158	537.572499	19.30159404
Cluster_2159	540.2091378	9.811323435
Cluster_2160	554.585832	22.16622316
Cluster_2161	557.8875045	1.489281386
Cluster_2162	558.5092031	16.48225506
Cluster_2163	563.5019331	21.8833303
Cluster_2164	563.588434	19.26268372
Cluster_2165	563.5879664	19.57140917
Cluster_2166	563.8814182	1.489498285
Cluster_2167	565.5673473	18.30305293
Cluster_2168	565.6040016	19.62474493
Cluster_2169	565.6036692	19.75740097
Cluster_2170	565.6029126	19.95506677
Cluster_2171	565.6032785	20.24740466
Cluster_2172	565.6041684	20.3507985
Cluster_2173	565.6042347	20.50130206
Cluster_2174	565.604636	20.64536292
Cluster_2175	565.6050665	20.72217112
Cluster_2176	565.6028681	20.89304667
Cluster_2177	565.6036735	21.13240116
Cluster_2178	565.6017416	21.66904406
Cluster_2179	566.5513179	18.60041256
Cluster_2180	567.3065726	17.88366905
Cluster_2181	567.5834344	9.555252628
Cluster_2182	570.5789543	18.27298621
Cluster_2183	570.5823827	19.02831908
Cluster_2184	570.5802949	18.15185336
Cluster_2185	572.5250376	17.53670449
Cluster_2186	575.5217724	18.48347238
Cluster_2187	582.5928975	17.38221416
Cluster_2188	587.5859868	19.95142862
Cluster_2189	589.5161976	22.21764081
Cluster_2190	590.5199982	21.96056303
Cluster_2191	592.4573568	15.81826752
Cluster_2192	592.5683848	18.1677204
Cluster_2193	592.5004013	18.35212427
Cluster_2194	593.5988587	19.0935521
Cluster_2195	594.5823446	18.52901809
Cluster_2196	595.5301404	17.803862
Cluster_2197	598.5411762	18.10577323
Cluster_2198	598.5761415	18.76978977
Cluster_2199	598.6114874	18.9273041
Cluster_2200	602.5362147	16.8983674
Cluster_2201	603.5327454	22.02584745
Cluster_2202	605.5469933	22.52879809
Cluster_2203	606.5827425	18.54627053
Cluster_2204	606.6192286	22.0056529
Cluster_2205	609.6372217	19.63203024
Cluster_2206	609.6420291	19.95266033
Cluster_2207	609.6412115	20.21223064
Cluster_2208	610.5408579	17.66470746
Cluster_2209	610.6251371	17.38363808
Cluster_2210	610.5408579	17.66470746
Cluster_2211	610.6236389	18.29911827
Cluster_2212	610.6613965	19.2969206
Cluster_2213	616.5870427	14.62269251
Cluster_2214	620.5978348	18.90354033
Cluster_2215	623.6337842	21.06576428
Cluster_2216	623.6457631	11.8938515
Cluster_2217	624.639351	18.29771897
Cluster_2218	624.5938374	19.22389915
Cluster_2219	625.5204228	14.67043937
Cluster_2220	627.5761063	18.55589968
Cluster_2221	628.5523372	18.78469093
Cluster_2222	629.5122654	18.07813781
Cluster_2223	629.5122635	18.08300134
Cluster_2224	630.5101441	15.68755235
Cluster_2225	631.5710555	17.7922866
Cluster_2226	633.652491	21.52796253
Cluster_2227	634.613986	19.24221392
Cluster_2228	634.6514758	22.42881587
Cluster_2229	635.5018041	19.10021608
Cluster_2230	635.5232348	15.80275998
Cluster_2231	637.6242275	21.78458187
Cluster_2232	638.6091735	15.62359652
Cluster_2233	638.6090326	19.53431122
Cluster_2234	640.588391	14.63018844
Cluster_2235	640.6596584	21.06125622
Cluster_2236	641.572338	16.82458454
Cluster_2237	641.5726972	18.58803901
Cluster_2238	644.5817934	18.20567172
Cluster_2239	645.6149225	21.0720745
Cluster_2240	647.6454309	11.75484295
Cluster_2241	648.556891	17.6456893
Cluster_2242	651.4967875	17.24450509
Cluster_2243	651.6636692	21.53869533
Cluster_2244	652.5879181	18.64182425
Cluster_2245	654.332857	6.289525853
Cluster_2246	656.5827729	19.26968727
Cluster_2247	658.5404113	16.38997903
Cluster_2248	663.5028531	19.75552605
Cluster_2249	665.24627	1.30775637
Cluster_2250	665.5114509	17.16770992
Cluster_2251	666.6399889	16.57588981
Cluster_2252	668.6605835	21.01085983
Cluster_2253	669.6476683	18.54161283
Cluster_2254	670.6350929	18.95118322
Cluster_2255	670.6341928	19.09589031
Cluster_2256	670.63466	20.34353821
Cluster_2257	672.6013376	16.00960781
Cluster_2258	672.6107083	15.80755622
Cluster_2259	672.61476	18.93941709
Cluster_2260	673.6468179	21.54084686
Cluster_2261	674.5723465	17.79646848
Cluster_2262	676.4923468	15.28930463
Cluster_2263	676.5493393	18.33983173
Cluster_2264	677.5128548	17.41390262
Cluster_2265	679.6946652	21.96808336
Cluster_2266	680.6561334	20.81317529
Cluster_2267	680.6546421	21.46431911
Cluster_2268	681.4834201	18.08381335
Cluster_2269	682.364148	6.292367343
Cluster_2270	682.5415312	15.83232325
Cluster_2271	682.5985892	19.46236452
Cluster_2272	682.6706889	21.12995137
Cluster_2273	684.5571946	16.60373843
Cluster_2274	684.6148667	19.91835119
Cluster_2275	684.6156564	20.03268962
Cluster_2276	684.6142	20.1378137
Cluster_2277	684.6446248	19.28054987
Cluster_2278	684.6130477	19.48788144
Cluster_2279	686.6300948	15.80528623
Cluster_2280	692.5235809	16.57044553
Cluster_2281	692.5593694	17.68913646
Cluster_2282	692.6560408	20.45003539
Cluster_2283	693.5074178	17.00002778
Cluster_2284	696.7167126	21.974377
Cluster_2285	696.6911094	21.49592189
Cluster_2286	698.665938	19.59554824
Cluster_2287	700.5841149	16.73146477
Cluster_2288	700.6445717	18.58555065
Cluster_2289	702.5090832	15.11863127
Cluster_2290	707.490797	20.02783966
Cluster_2291	707.491186	20.85685483
Cluster_2292	707.4923802	21.18803325
Cluster_2293	707.4910518	21.47453166
Cluster_2294	707.4905167	21.61706618
Cluster_2295	707.7256429	22.36173305
Cluster_2296	708.5090534	20.3825334
Cluster_2297	709.5142853	17.27154365
Cluster_2298	714.58909	16.09903966
Cluster_2299	714.5891461	17.85571387
Cluster_2300	714.6607579	19.87598408
Cluster_2301	716.5595217	17.51100729
Cluster_2302	722.5064935	3.700982807
Cluster_2303	724.7189392	20.7908529
Cluster_2304	724.7157253	22.11065042
Cluster_2305	724.7518012	22.36111331
Cluster_2306	726.5442916	16.7848363
Cluster_2307	728.5239635	15.35652251
Cluster_2308	728.523777	15.67767326
Cluster_2309	728.675528	19.26549962
Cluster_2310	730.5396499	14.16047492
Cluster_2311	730.5394193	14.6462567
Cluster_2312	734.5697696	16.31187879
Cluster_2313	735.7551709	22.7217937
Cluster_2314	736.5423145	20.0356406
Cluster_2315	736.5388107	22.91531164
Cluster_2316	738.5440806	16.5084358
Cluster_2317	740.122747	11.56705555
Cluster_2318	740.5234657	15.0460784
Cluster_2319	740.5214746	16.73957447
Cluster_2320	740.5592949	16.9261002
Cluster_2321	742.5758966	17.07245559
Cluster_2322	744.5910134	18.27960522
Cluster_2323	748.5291263	15.44236907
Cluster_2324	750.6615192	20.40225645
Cluster_2325	752.7451793	22.50600811
Cluster_2326	752.7814382	22.72099354
Cluster_2327	754.5393537	14.0514589
Cluster_2328	754.6910572	21.26827673
Cluster_2329	756.5547375	14.93749343
Cluster_2330	756.6582991	17.8288268
Cluster_2331	760.6354998	17.60142622
Cluster_2332	760.6217279	18.89195791
Cluster_2333	762.5443589	15.99732549
Cluster_2334	762.544504	16.24635008
Cluster_2335	762.6018072	17.45834648
Cluster_2336	766.5755169	17.42226845
Cluster_2337	766.5728317	17.94107987
Cluster_2338	766.691871	20.8229882
Cluster_2339	768.5547373	14.02211583
Cluster_2340	768.5540095	14.75563719
Cluster_2341	768.5539007	16.73984465
Cluster_2342	768.6354588	17.86671405
Cluster_2343	768.5906905	17.99509503
Cluster_2344	770.5702613	15.56068482
Cluster_2345	772.4923238	11.82237951
Cluster_2346	772.6194008	17.09115556
Cluster_2347	772.6217405	17.33003099
Cluster_2348	772.6219644	18.63575351
Cluster_2349	774.6509686	18.20071129
Cluster_2350	776.7956073	22.40470123
Cluster_2351	778.5395935	15.43028186
Cluster_2352	780.561832	16.16851247
Cluster_2353	780.5888017	15.91275753
Cluster_2354	780.7750682	22.87324446
Cluster_2355	782.5703435	16.80368332
Cluster_2356	786.6008182	17.24198435
Cluster_2357	786.6371199	19.01634557
Cluster_2358	788.6170714	18.88004248
Cluster_2359	788.6108661	18.16560182
Cluster_2360	792.5552174	13.40494362
Cluster_2361	792.6721877	18.6591822
Cluster_2362	794.5706405	17.02568322
Cluster_2363	794.789641	23.37449065
Cluster_2364	796.6222782	16.89306392
Cluster_2365	797.786912	20.43574066
Cluster_2366	800.6556656	19.01632654
Cluster_2367	804.6565076	17.54020946
Cluster_2368	804.825453	22.75238663
Cluster_2369	808.5855719	17.45147607
Cluster_2370	808.6240179	18.86636082
Cluster_2371	808.8049063	23.22038226
Cluster_2372	812.6569978	19.73246366
Cluster_2373	812.7332651	20.7057108
Cluster_2374	813.6925742	21.57807947
Cluster_2375	814.6763797	18.46613209
Cluster_2376	814.6922527	20.46465111
Cluster_2377	816.5521764	14.93276889
Cluster_2378	818.5714291	13.74134205
Cluster_2379	822.5660876	11.91132914
Cluster_2380	822.6005972	17.84946259
Cluster_2381	822.6430643	18.24252733
Cluster_2382	822.8220403	23.6022407
Cluster_2383	824.6778522	19.79303932
Cluster_2384	825.8174581	20.45706474
Cluster_2385	825.8169599	20.63246466
Cluster_2386	825.8186083	20.9245189
Cluster_2387	826.6328436	17.02475309
Cluster_2388	828.6931734	18.81110839
Cluster_2389	830.6390548	16.44348249
Cluster_2390	832.8545562	23.08653717
Cluster_2391	834.241537	18.84160342
Cluster_2392	834.38865	9.046706726
Cluster_2393	836.6592873	18.6086677
Cluster_2394	836.8369953	23.39325732
Cluster_2395	837.6937363	21.2735902
Cluster_2396	840.7094675	20.65213374
Cluster_2397	842.5685504	15.36161258
Cluster_2398	843.7255668	20.65497982
Cluster_2399	846.7040395	18.66604451
Cluster_2400	846.8716768	23.23524681
Cluster_2401	847.0395883	6.057696413
Cluster_2402	847.039698	6.175582448
Cluster_2403	850.2534104	13.52480647
Cluster_2404	850.8520351	23.97372172
Cluster_2405	853.849326	21.11437004
Cluster_2406	854.7794372	21.36847012
Cluster_2407	854.7864268	21.36984069
Cluster_2408	854.8425302	23.08029269
Cluster_2409	855.7366846	22.25805992
Cluster_2410	858.8717527	23.05484143
Cluster_2411	858.8710975	23.23631309
Cluster_2412	860.7201565	18.9999038
Cluster_2413	860.7698035	22.19217535
Cluster_2414	860.8865706	23.40535899
Cluster_2415	860.8866872	23.64957606
Cluster_2416	860.8866009	23.73191782
Cluster_2417	860.8861041	23.83954865
Cluster_2418	863.7218908	18.81776564
Cluster_2419	867.8161036	22.54754604
Cluster_2420	867.8101073	22.35246638
Cluster_2421	872.7192659	17.39096204
Cluster_2422	872.7675981	21.91458009
Cluster_2423	873.4548965	1.797060284
Cluster_2424	874.7367716	19.29867935
Cluster_2425	875.7098809	21.14761841
Cluster_2426	876.7945786	23.42763205
Cluster_2427	876.7977973	23.31796468
Cluster_2428	876.7945786	23.42763205
Cluster_2429	877.8287936	22.92942954
Cluster_2430	882.6836484	12.18523183
Cluster_2431	882.8703682	23.40014593
Cluster_2432	883.7682483	22.60598432
Cluster_2433	884.7615803	20.84645538
Cluster_2434	885.6943247	20.64284765
Cluster_2435	886.7824786	22.13858291
Cluster_2436	886.7947098	22.35004478
Cluster_2437	888.5618845	14.04508516
Cluster_2438	888.9198358	23.70706702
Cluster_2439	892.7440216	21.70767285
Cluster_2440	900.7090916	19.74355749
Cluster_2441	901.3470409	11.21250578
Cluster_2442	902.3958186	9.346132961
Cluster_2443	902.7807105	19.75420841
Cluster_2444	902.7807412	19.75372845
Cluster_2445	903.8080415	21.98323785
Cluster_2446	907.711386	21.7066401
Cluster_2447	914.57695	14.29177974
Cluster_2448	914.7809532	20.1501835
Cluster_2449	916.5928479	15.25153255
Cluster_2450	916.7460457	17.15280737
Cluster_2451	916.795105	19.75912608
Cluster_2452	916.7962823	20.65079632
Cluster_2453	917.7970988	19.98575557
Cluster_2454	918.935336	23.40071726
Cluster_2455	919.8450689	22.18791204
Cluster_2456	922.7804096	20.65070298
Cluster_2457	929.6983474	21.22032497
Cluster_2458	930.4255063	9.347856222
Cluster_2459	930.688717	16.43583152
Cluster_2460	930.8576617	22.96102104
Cluster_2461	931.8787796	23.39148881
Cluster_2462	932.7917559	19.63297658
Cluster_2463	933.8582293	22.4589712
Cluster_2464	934.6415545	11.53047842
Cluster_2465	934.8082201	20.08518206
Cluster_2466	935.7096784	20.56696238
Cluster_2467	938.7241007	19.4828682
Cluster_2468	938.8118309	21.05902061
Cluster_2469	943.713716	21.31039511
Cluster_2470	946.2198824	11.59402344
Cluster_2471	946.4030926	11.21390413
Cluster_2472	946.7843246	21.27113554
Cluster_2473	949.7264365	20.62043081
Cluster_2474	949.7988518	20.93049995
Cluster_2475	951.8132293	21.31293227
Cluster_2476	954.8337678	21.95483375
Cluster_2477	956.8582297	21.79538037
Cluster_2478	958.7202971	17.20965257
Cluster_2479	958.8703515	22.10351772
Cluster_2480	960.7722904	16.9377152
Cluster_2481	961.8837956	22.97158816
Cluster_2482	968.7652562	19.91556131
Cluster_2483	971.7856595	20.38050326
Cluster_2484	972.7345047	15.60137953
Cluster_2485	972.7358587	16.52903458
Cluster_2486	974.4362978	11.21293528
Cluster_2487	978.8430991	21.30948242
Cluster_2488	978.8421297	21.63145299
Cluster_2489	983.7803366	20.75951381
Cluster_2490	984.7991391	20.38188487
Cluster_2491	992.7642294	19.5907624
Cluster_2492	998.2913243	15.80734843
Cluster_2493	1000.767189	18.17670115
Cluster_2494	1004.799578	16.72174492
Cluster_2495	1028.79645	16.96047818
Cluster_2496	1028.798448	17.61546267
Cluster_2497	1048.82506	16.54263948
Cluster_2498	1055.901747	21.65496117
Cluster_2499	1056.826393	17.6179769
Cluster_2500	1056.830249	17.98248496
Cluster_2501	1061.785482	17.99426724
Cluster_2502	1078.975448	18.1732107
Cluster_2503	1078.986496	23.72483639
Cluster_2504	1084.857429	17.97898535
Cluster_2505	1084.860126	18.54132818
Cluster_2506	1098.872682	17.99099972
Cluster_2507	1112.888434	18.55022186
Cluster_2508	1112.892377	18.84536288
Cluster_2509	1112.891091	17.97712553
Cluster_2510	1117.847112	18.86192954
Cluster_2511	1130.19998	19.95771807
Cluster_2512	1135.050318	24.43417874
Cluster_2513	1140.919747	18.84216971
Cluster_2514	1146.329017	17.07830943
Cluster_2515	1154.935132	18.86738293
Cluster_2516	1155.047566	18.35526769
Cluster_2517	1160.002593	18.35064148
Cluster_2518	1161.06559	24.40178182
Cluster_2519	1163.084321	24.83444347
Cluster_2520	1211.109297	19.09335083
Cluster_2521	1215.74893	14.7517229
Cluster_2522	1215.749164	14.83428009
Cluster_2523	1216.065868	19.09635072
Cluster_2524	1220.348183	17.57649754
Cluster_2525	1263.178671	23.83573167
Cluster_2526	1272.128749	19.76425928
Cluster_2527	1277.354721	20.85471874
Cluster_2528	1294.365766	18.01775805
Cluster_2529	1304.115513	18.58539425
Cluster_2530	1342.930659	16.73478549
Cluster_2531	1342.928266	16.86184849
Cluster_2532	1347.882355	16.85620321
Cluster_2533	1368.38425	18.39389404
Cluster_2534	1443.404465	18.7165456
Cluster_2535	1460.141524	18.0676484
Cluster_2536	327.0098837	3.957309662
Cluster_2537	329.0058875	9.444817997
Cluster_2538	329.0054822	4.00833632
Cluster_2539	337.9146149	1.338896241
Cluster_2540	531.1872574	11.56450572
Cluster_2541	583.1488402	1.318184052
Cluster_2542	680.4840905	19.72297629
Cluster_2543	329.0050982	9.8300384
Cluster_2544	243.1829707	1.12630894
Cluster_2545	300.1990524	1.167297704
Cluster_2546	384.7721392	1.140306541
Cluster_2547	441.7879315	1.167312774
Cluster_2548	441.7877564	1.242352388
Cluster_2549	458.7497105	1.78863166
Cluster_2550	498.8039715	1.3295338
Cluster_2551	805.2361138	19.31166584
Cluster_2552	818.0582109	14.49491332
Cluster_2553	841.2470245	19.54666345
Cluster_2554	915.7720486	20.01994502
Cluster_2555	101.0599525	1.140827983
Cluster_2556	101.0597149	1.263143831
Cluster_2557	101.0597922	1.328651921
Cluster_2558	101.0599269	1.399228857
Cluster_2559	101.0602833	1.677631801
Cluster_2560	101.0596021	1.850229094
Cluster_2561	101.0597209	2.189973062
Cluster_2562	101.0598213	2.288484765
Cluster_2563	101.0602529	2.448901701
Cluster_2564	101.0611327	3.012424573
Cluster_2565	101.0595593	3.232203976
Cluster_2566	101.0598916	3.38236542
Cluster_2567	101.0593424	3.786296253
Cluster_2568	101.0605331	4.000053376
Cluster_2569	101.0604618	4.081614025
Cluster_2570	101.0596447	4.243813973
Cluster_2571	101.0597823	4.323019291
Cluster_2572	101.0599625	4.698300219
Cluster_2573	101.0593277	4.823077204
Cluster_2574	101.059535	5.462631892
Cluster_2575	101.0599165	5.549063289
Cluster_2576	101.0601781	6.187592568
Cluster_2577	101.06053	6.341418443
Cluster_2578	101.0591798	6.456684984
Cluster_2579	101.0607892	7.474895773
Cluster_2580	101.060017	7.638257122
Cluster_2581	101.0597086	8.049704788
Cluster_2582	101.0598508	8.713626925
Cluster_2583	101.0590176	8.945378986
Cluster_2584	101.0597893	9.119748249
Cluster_2585	101.0599819	9.561480915
Cluster_2586	101.0589638	9.865072317
Cluster_2587	101.0595867	10.69662716
Cluster_2588	101.0597539	10.86761867
Cluster_2589	101.0600972	11.33712728
Cluster_2590	101.0593173	11.44910138
Cluster_2591	101.0600226	11.63072959
Cluster_2592	101.0598581	12.05452094
Cluster_2593	101.0595235	12.1726747
Cluster_2594	101.0596202	12.25256077
Cluster_2595	101.0590863	12.4097517
Cluster_2596	101.0598541	12.58701021
Cluster_2597	101.0597954	12.96406435
Cluster_2598	101.0591878	13.32118807
Cluster_2599	101.0604722	13.6256558
Cluster_2600	101.0603384	14.34539793
Cluster_2601	101.0602653	14.79737475
Cluster_2602	101.0595685	15.27484946
Cluster_2603	101.0604246	16.20166343
Cluster_2604	101.0594222	16.37027979
Cluster_2605	101.0602323	16.69524577
Cluster_2606	101.0594084	16.89834796
Cluster_2607	101.0595398	17.09629091
Cluster_2608	101.0603168	17.22056192
Cluster_2609	101.0597467	17.43809488
Cluster_2610	101.0597816	17.59775479
Cluster_2611	101.0597915	17.98813833
Cluster_2612	101.0593734	18.20737174
Cluster_2613	101.0595513	18.38497507
Cluster_2614	101.0594296	18.47511294
Cluster_2615	101.0596535	18.66589471
Cluster_2616	101.0593604	18.83833203
Cluster_2617	101.060708	18.98038765
Cluster_2618	101.0596268	19.21935033
Cluster_2619	101.0596326	19.33082739
Cluster_2620	101.059739	19.50801487
Cluster_2621	101.059888	19.6002487
Cluster_2622	101.0590805	19.78994967
Cluster_2623	101.0596365	19.92436225
Cluster_2624	101.059443	20.05315896
Cluster_2625	101.0595262	20.31100498
Cluster_2626	101.0593654	20.55594735
Cluster_2627	101.0597151	20.70149761
Cluster_2628	101.0602575	20.92312266
Cluster_2629	101.0597264	21.01691713
Cluster_2630	101.0597184	21.2241618
Cluster_2631	101.0589434	21.32979144
Cluster_2632	101.0592836	21.4365969
Cluster_2633	101.0590091	21.53883921
Cluster_2634	101.0599938	21.69555311
Cluster_2635	101.0595734	21.83409272
Cluster_2636	101.0594595	22.09337935
Cluster_2637	101.0595074	22.22039247
Cluster_2638	101.0596445	22.36027407
Cluster_2639	101.0595047	22.4687478
Cluster_2640	101.0593782	22.57661301
Cluster_2641	101.0592042	22.69741924
Cluster_2642	101.0596748	22.84921612
Cluster_2643	101.0588648	23.02069521
Cluster_2644	101.0593658	23.17725206
Cluster_2645	101.0592917	23.29190884
Cluster_2646	101.0595935	23.40993815
Cluster_2647	101.0596105	23.64626485
Cluster_2648	101.059431	23.93242736
Cluster_2649	101.0597227	24.27919786
Cluster_2650	101.0595679	24.49138584
Cluster_2651	101.0594674	2.542138445
Cluster_2652	101.0595385	2.606100383
Cluster_2653	101.0607003	2.835961522
Cluster_2654	102.1278497	1.908623867
Cluster_2655	102.1159461	14.41427997
Cluster_2656	102.1209891	14.75420166
Cluster_2657	128.0530062	1.760292182
Cluster_2658	128.1433617	6.114655394
Cluster_2659	129.0548678	3.732595423
Cluster_2660	190.1265292	1.557825877
Cluster_2661	201.113674	1.189416063
Cluster_2662	256.2640367	6.944188217
Cluster_2663	278.1595939	22.56887828
Cluster_2664	278.1584353	23.12165478
Cluster_2665	278.1590535	23.22207382
Cluster_2666	278.1577339	23.35058351
Cluster_2667	278.243894	1.192824277
Cluster_2668	279.1590803	2.129892738
Cluster_2669	279.1603502	9.610845191
Cluster_2670	294.2278035	1.535485259
Cluster_2671	298.3111542	10.33867248
Cluster_2672	322.2596162	3.005434929
Cluster_2673	328.014513	2.829519749
Cluster_2674	356.2259615	2.208067315
Cluster_2675	368.1363415	1.743341175
Cluster_2676	370.3957962	14.83472908
Cluster_2677	371.3145525	22.06106645
Cluster_2678	371.3142636	22.59812404
Cluster_2679	375.3113935	7.464619802
Cluster_2680	379.3940834	12.90194827
Cluster_2681	380.2628532	1.51954009
Cluster_2682	382.4272591	11.08968647
Cluster_2683	385.3317474	18.58587152
Cluster_2684	385.3316895	19.26978999
Cluster_2685	387.4218618	11.89431116
Cluster_2686	391.2851185	9.808425185
Cluster_2687	394.3533601	4.711255858
Cluster_2688	394.3500798	14.41005119
Cluster_2689	396.2147744	2.993410302
Cluster_2690	399.3848498	12.89965878
Cluster_2691	400.4157591	12.14796966
Cluster_2692	410.410984	13.12047487
Cluster_2693	412.1918497	5.091326179
Cluster_2694	412.4265743	14.83743398
Cluster_2695	414.3221267	4.329904489
Cluster_2696	419.315328	15.49875107
Cluster_2697	419.3168369	16.31282046
Cluster_2698	419.3146902	21.81243823
Cluster_2699	419.3201452	7.424287883
Cluster_2700	420.368005	9.928023964
Cluster_2701	423.2506918	2.169368093
Cluster_2702	424.270982	10.22209439
Cluster_2703	424.3634315	13.93725775
Cluster_2704	424.363507	14.14079487
Cluster_2705	424.3646662	14.3252708
Cluster_2706	424.3641218	14.43320482
Cluster_2707	425.3245356	9.917491477
Cluster_2708	426.4487734	13.81319588
Cluster_2709	428.4470597	12.15039176
Cluster_2710	429.2413228	10.59257717
Cluster_2711	433.3319772	12.9229898
Cluster_2712	435.3815045	13.61947043
Cluster_2713	435.8703335	1.48833944
Cluster_2714	436.3429864	9.761773826
Cluster_2715	436.3427526	9.867871188
Cluster_2716	438.2651772	8.186834486
Cluster_2717	440.4574405	16.32619487
Cluster_2718	441.4618563	14.857788
Cluster_2719	455.4576678	12.9016892
Cluster_2720	457.281491	4.701492137
Cluster_2721	463.3549555	11.48368592
Cluster_2722	463.3537932	14.29936693
Cluster_2723	463.3531174	16.46090391
Cluster_2724	463.3537808	16.65766338
Cluster_2725	463.3529766	18.47300281
Cluster_2726	463.3522653	18.78297086
Cluster_2727	463.35359	18.95641706
Cluster_2728	463.3535203	19.8577599
Cluster_2729	463.3526986	20.05347512
Cluster_2730	463.3523945	20.19852598
Cluster_2731	463.3547206	14.89304408
Cluster_2732	463.3529844	20.71862469
Cluster_2733	466.294284	4.136019678
Cluster_2734	466.3303059	8.511785696
Cluster_2735	468.3899747	13.00695618
Cluster_2736	468.3914012	13.60570815
Cluster_2737	468.3917578	13.89621265
Cluster_2738	468.3896509	14.27045045
Cluster_2739	468.3897857	16.21258021
Cluster_2740	468.3903281	16.3741025
Cluster_2741	470.4936915	20.48031826
Cluster_2742	471.105045	12.00904561
Cluster_2743	471.4347418	13.60795636
Cluster_2744	477.3691039	11.89432033
Cluster_2745	478.294332	3.522002584
Cluster_2746	482.4037916	4.210525573
Cluster_2747	482.4049348	15.98261528
Cluster_2748	482.4057327	16.51832171
Cluster_2749	484.2743521	11.86003969
Cluster_2750	485.2683251	1.780632035
Cluster_2751	486.4886571	14.90525487
Cluster_2752	491.4440111	16.36569666
Cluster_2753	498.5239061	21.1167997
Cluster_2754	499.3395312	10.20307434
Cluster_2755	505.400085	13.91418586
Cluster_2756	505.4007091	14.04290117
Cluster_2757	507.2177724	2.939144744
Cluster_2758	509.5046458	16.28725921
Cluster_2759	511.4726005	16.97615205
Cluster_2760	512.4163614	16.41516223
Cluster_2761	512.4188944	16.49166858
Cluster_2762	513.4999473	16.22391197
Cluster_2763	518.1737244	11.35975046
Cluster_2764	525.4890501	17.94887757
Cluster_2765	526.4296127	16.50199124
Cluster_2766	530.3703906	4.700192481
Cluster_2767	541.5313836	17.40577506
Cluster_2768	558.5102652	17.37998916
Cluster_2769	568.5685087	18.3096926
Cluster_2770	569.4672536	18.17038294
Cluster_2771	569.5252736	18.34851051
Cluster_2772	575.4453127	14.5723333
Cluster_2773	575.5380006	19.02979782
Cluster_2774	591.4399802	14.44581605
Cluster_2775	595.5872428	17.37362765
Cluster_2776	595.5895224	17.37444553
Cluster_2777	599.5801187	18.76878637
Cluster_2778	603.5356528	16.69781821
Cluster_2779	607.4704053	18.35186201
Cluster_2780	612.5571222	18.35306595
Cluster_2781	614.483992	14.58399886
Cluster_2782	625.5773436	19.75560839
Cluster_2783	637.5582508	17.84329354
Cluster_2784	640.587893	19.06783564
Cluster_2785	641.5120068	17.62852544
Cluster_2786	649.4812353	16.45964711
Cluster_2787	649.5536764	17.39651026
Cluster_2788	650.5727366	18.07749682
Cluster_2789	653.6693252	21.53891456
Cluster_2790	661.4811621	15.88749767
Cluster_2791	663.4535123	19.87425624
Cluster_2792	663.5681376	17.63072382
Cluster_2793	670.5413197	16.40732687
Cluster_2794	674.6066782	19.23194309
Cluster_2795	675.5682742	17.47876958
Cluster_2796	677.5555981	18.26565496
Cluster_2797	681.6622616	21.78062626
Cluster_2798	685.4725599	14.6906416
Cluster_2799	692.6909467	20.98966776
Cluster_2800	696.659294	19.24442139
Cluster_2801	704.5593777	17.82245199
Cluster_2802	706.5746159	18.09410467
Cluster_2803	707.4945304	17.63980024
Cluster_2804	707.4921692	18.50279537
Cluster_2805	707.491231	20.55079169
Cluster_2806	707.4911017	20.65386202
Cluster_2807	707.4945088	21.04237019
Cluster_2808	707.509669	19.21622225
Cluster_2809	711.5682008	16.58889878
