headgroup	name	exactmass	formula	chain_type
NAE	NAE 26:2;O4	499.387289	C28H53NO6	even
NAE	NAE 26:3	433.391979	C28H51NO2	even
NAE	NAE 26:3;O	449.386894	C28H51NO3	even
NAE	NAE 26:3;O2	465.381809	C28H51NO4	even
NAE	NAE 26:3;O3	481.376724	C28H51NO5	even
NAE	NAE 26:3;O4	497.371639	C28H51NO6	even
NAE	NAE 26:4	431.376329	C28H49NO2	even
NAE	NAE 26:4;O	447.371244	C28H49NO3	even
NAE	NAE 26:4;O2	463.366159	C28H49NO4	even
NAE	NAE 26:4;O3	479.361074	C28H49NO5	even
NAE	NAE 26:4;O4	495.355989	C28H49NO6	even
NAE	NAE 26:5	429.360679	C28H47NO2	even
NAE	NAE 26:5;O	445.355594	C28H47NO3	even
NAE	NAE 26:5;O2	461.350509	C28H47NO4	even
NAE	NAE 26:5;O3	477.345424	C28H47NO5	even
NAE	NAE 26:5;O4	493.340339	C28H47NO6	even
NAE	NAE 26:6	427.345029	C28H45NO2	even
NAE	NAE 26:6;O	443.339944	C28H45NO3	even
NAE	NAE 26:6;O2	459.334859	C28H45NO4	even
NAE	NAE 26:6;O3	475.329774	C28H45NO5	even
NAE	NAE 26:6;O4	491.324689	C28H45NO6	even
NAE	NAE 26:7	425.329379	C28H43NO2	even
NAE	NAE 26:7;O	441.324294	C28H43NO3	even
NAE	NAE 26:7;O2	457.319209	C28H43NO4	even
NAE	NAE 26:7;O3	473.314124	C28H43NO5	even
NAE	NAE 26:7;O4	489.309039	C28H43NO6	even
NAE	NAE 27:0	453.454579	C29H59NO2	odd
NAE	NAE 27:0;O	469.449494	C29H59NO3	odd
NAE	NAE 27:0;O2	485.444409	C29H59NO4	odd
NAE	NAE 27:0;O3	501.439324	C29H59NO5	odd
NAE	NAE 27:0;O4	517.434239	C29H59NO6	odd
NAE	NAE 27:1	451.438929	C29H57NO2	odd
NAE	NAE 27:1;O	467.433844	C29H57NO3	odd
NAE	NAE 27:1;O2	483.428759	C29H57NO4	odd
NAE	NAE 27:1;O3	499.423674	C29H57NO5	odd
NAE	NAE 27:1;O4	515.418589	C29H57NO6	odd
NAE	NAE 27:2	449.423279	C29H55NO2	odd
NAE	NAE 27:2;O	465.418194	C29H55NO3	odd
NAE	NAE 27:2;O2	481.413109	C29H55NO4	odd
NAE	NAE 27:2;O3	497.408024	C29H55NO5	odd
NAE	NAE 27:2;O4	513.402939	C29H55NO6	odd
NAE	NAE 27:3	447.407629	C29H53NO2	odd
NAE	NAE 27:3;O	463.402544	C29H53NO3	odd
NAE	NAE 27:3;O2	479.397459	C29H53NO4	odd
NAE	NAE 27:3;O3	495.392374	C29H53NO5	odd
NAE	NAE 27:3;O4	511.387289	C29H53NO6	odd
NAE	NAE 27:4	445.391979	C29H51NO2	odd
NAE	NAE 27:4;O	461.386894	C29H51NO3	odd
NAE	NAE 27:4;O2	477.381809	C29H51NO4	odd
NAE	NAE 27:4;O3	493.376724	C29H51NO5	odd
NAE	NAE 27:4;O4	509.371639	C29H51NO6	odd
NAE	NAE 27:5	443.376329	C29H49NO2	odd
NAE	NAE 27:5;O	459.371244	C29H49NO3	odd
NAE	NAE 27:5;O2	475.366159	C29H49NO4	odd
NAE	NAE 27:5;O3	491.361074	C29H49NO5	odd
NAE	NAE 27:5;O4	507.355989	C29H49NO6	odd
NAE	NAE 27:6	441.360679	C29H47NO2	odd
NAE	NAE 27:6;O	457.355594	C29H47NO3	odd
NAE	NAE 27:6;O2	473.350509	C29H47NO4	odd
NAE	NAE 27:6;O3	489.345424	C29H47NO5	odd
NAE	NAE 27:6;O4	505.340339	C29H47NO6	odd
NAE	NAE 27:7	439.345029	C29H45NO2	odd
NAE	NAE 27:7;O	455.339944	C29H45NO3	odd
NAE	NAE 27:7;O2	471.334859	C29H45NO4	odd
NAE	NAE 27:7;O3	487.329774	C29H45NO5	odd
NAE	NAE 27:7;O4	503.324689	C29H45NO6	odd
NAE	NAE 28:0	467.470229	C30H61NO2	even
NAE	NAE 28:0;O	483.465144	C30H61NO3	even
NAE	NAE 28:0;O2	499.460059	C30H61NO4	even
NAE	NAE 28:0;O3	515.454974	C30H61NO5	even
NAE	NAE 28:0;O4	531.449889	C30H61NO6	even
NAE	NAE 28:1	465.454579	C30H59NO2	even
NAE	NAE 28:1;O	481.449494	C30H59NO3	even
NAE	NAE 28:1;O2	497.444409	C30H59NO4	even
NAE	NAE 28:1;O3	513.439324	C30H59NO5	even
NAE	NAE 28:1;O4	529.434239	C30H59NO6	even
NAE	NAE 28:2	463.438929	C30H57NO2	even
NAE	NAE 28:2;O	479.433844	C30H57NO3	even
NAE	NAE 28:2;O2	495.428759	C30H57NO4	even
NAE	NAE 28:2;O3	511.423674	C30H57NO5	even
NAE	NAE 28:2;O4	527.418589	C30H57NO6	even
NAE	NAE 28:3	461.423279	C30H55NO2	even
NAE	NAE 28:3;O	477.418194	C30H55NO3	even
NAE	NAE 28:3;O2	493.413109	C30H55NO4	even
NAE	NAE 28:3;O3	509.408024	C30H55NO5	even
NAE	NAE 28:3;O4	525.402939	C30H55NO6	even
NAE	NAE 28:4	459.407629	C30H53NO2	even
NAE	NAE 28:4;O	475.402544	C30H53NO3	even
NAE	NAE 28:4;O2	491.397459	C30H53NO4	even
NAE	NAE 28:4;O3	507.392374	C30H53NO5	even
NAE	NAE 28:4;O4	523.387289	C30H53NO6	even
NAE	NAE 28:5	457.391979	C30H51NO2	even
NAE	NAE 28:5;O	473.386894	C30H51NO3	even
NAE	NAE 28:5;O2	489.381809	C30H51NO4	even
NAE	NAE 28:5;O3	505.376724	C30H51NO5	even
NAE	NAE 28:5;O4	521.371639	C30H51NO6	even
NAE	NAE 28:6	455.376329	C30H49NO2	even
NAE	NAE 28:6;O	471.371244	C30H49NO3	even
NAE	NAE 28:6;O2	487.366159	C30H49NO4	even
NAE	NAE 28:6;O3	503.361074	C30H49NO5	even
NAE	NAE 28:6;O4	519.355989	C30H49NO6	even
NAE	NAE 28:7	453.360679	C30H47NO2	even
NAE	NAE 28:7;O	469.355594	C30H47NO3	even
NAE	NAE 28:7;O2	485.350509	C30H47NO4	even
NAE	NAE 28:7;O3	501.345424	C30H47NO5	even
NAE	NAE 28:7;O4	517.340339	C30H47NO6	even
NAE	NAE 29:0	481.485879	C31H63NO2	odd
NAE	NAE 29:0;O	497.480794	C31H63NO3	odd
NAE	NAE 29:0;O2	513.475709	C31H63NO4	odd
NAE	NAE 29:0;O3	529.470624	C31H63NO5	odd
NAE	NAE 29:0;O4	545.465539	C31H63NO6	odd
NAE	NAE 29:1	479.470229	C31H61NO2	odd
NAE	NAE 29:1;O	495.465144	C31H61NO3	odd
NAE	NAE 29:1;O2	511.460059	C31H61NO4	odd
NAE	NAE 29:1;O3	527.454974	C31H61NO5	odd
NAE	NAE 29:1;O4	543.449889	C31H61NO6	odd
NAE	NAE 29:2	477.454579	C31H59NO2	odd
NAE	NAE 29:2;O	493.449494	C31H59NO3	odd
NAE	NAE 29:2;O2	509.444409	C31H59NO4	odd
NAE	NAE 29:2;O3	525.439324	C31H59NO5	odd
NAE	NAE 29:2;O4	541.434239	C31H59NO6	odd
NAE	NAE 29:3	475.438929	C31H57NO2	odd
NAE	NAE 29:3;O	491.433844	C31H57NO3	odd
NAE	NAE 29:3;O2	507.428759	C31H57NO4	odd
NAE	NAE 29:3;O3	523.423674	C31H57NO5	odd
NAE	NAE 29:3;O4	539.418589	C31H57NO6	odd
NAE	NAE 29:4	473.423279	C31H55NO2	odd
NAE	NAE 29:4;O	489.418194	C31H55NO3	odd
NAE	NAE 29:4;O2	505.413109	C31H55NO4	odd
NAE	NAE 29:4;O3	521.408024	C31H55NO5	odd
NAE	NAE 29:4;O4	537.402939	C31H55NO6	odd
NAE	NAE 29:5	471.407629	C31H53NO2	odd
NAE	NAE 29:5;O	487.402544	C31H53NO3	odd
NAE	NAE 29:5;O2	503.397459	C31H53NO4	odd
NAE	NAE 29:5;O3	519.392374	C31H53NO5	odd
NAE	NAE 29:5;O4	535.387289	C31H53NO6	odd
NAE	NAE 29:6	469.391979	C31H51NO2	odd
NAE	NAE 29:6;O	485.386894	C31H51NO3	odd
NAE	NAE 29:6;O2	501.381809	C31H51NO4	odd
NAE	NAE 29:6;O3	517.376724	C31H51NO5	odd
NAE	NAE 29:6;O4	533.371639	C31H51NO6	odd
NAE	NAE 29:7	467.376329	C31H49NO2	odd
NAE	NAE 29:7;O	483.371244	C31H49NO3	odd
NAE	NAE 29:7;O2	499.366159	C31H49NO4	odd
NAE	NAE 29:7;O3	515.361074	C31H49NO5	odd
NAE	NAE 29:7;O4	531.355989	C31H49NO6	odd
NAE	NAE 30:0	495.501529	C32H65NO2	even
NAE	NAE 30:0;O	511.496444	C32H65NO3	even
NAE	NAE 30:0;O2	527.491359	C32H65NO4	even
NAE	NAE 30:0;O3	543.486274	C32H65NO5	even
NAE	NAE 30:0;O4	559.481189	C32H65NO6	even
NAE	NAE 30:1	493.485879	C32H63NO2	even
NAE	NAE 30:1;O	509.480794	C32H63NO3	even
NAE	NAE 30:1;O2	525.475709	C32H63NO4	even
NAE	NAE 30:1;O3	541.470624	C32H63NO5	even
NAE	NAE 30:1;O4	557.465539	C32H63NO6	even
NAE	NAE 30:2	491.470229	C32H61NO2	even
NAE	NAE 30:2;O	507.465144	C32H61NO3	even
NAE	NAE 30:2;O2	523.460059	C32H61NO4	even
NAE	NAE 30:2;O3	539.454974	C32H61NO5	even
NAE	NAE 30:2;O4	555.449889	C32H61NO6	even
NAE	NAE 30:3	489.454579	C32H59NO2	even
NAE	NAE 30:3;O	505.449494	C32H59NO3	even
NAE	NAE 30:3;O2	521.444409	C32H59NO4	even
NAE	NAE 30:3;O3	537.439324	C32H59NO5	even
NAE	NAE 30:3;O4	553.434239	C32H59NO6	even
NAE	NAE 30:4	487.438929	C32H57NO2	even
NAE	NAE 30:4;O	503.433844	C32H57NO3	even
NAE	NAE 30:4;O2	519.428759	C32H57NO4	even
NAE	NAE 30:4;O3	535.423674	C32H57NO5	even
NAE	NAE 30:4;O4	551.418589	C32H57NO6	even
NAE	NAE 30:5	485.423279	C32H55NO2	even
NAE	NAE 30:5;O	501.418194	C32H55NO3	even
NAE	NAE 30:5;O2	517.413109	C32H55NO4	even
NAE	NAE 30:5;O3	533.408024	C32H55NO5	even
NAE	NAE 30:5;O4	549.402939	C32H55NO6	even
NAE	NAE 30:6	483.407629	C32H53NO2	even
NAE	NAE 30:6;O	499.402544	C32H53NO3	even
NAE	NAE 30:6;O2	515.397459	C32H53NO4	even
NAE	NAE 30:6;O3	531.392374	C32H53NO5	even
NAE	NAE 30:6;O4	547.387289	C32H53NO6	even
NAE	NAE 30:7	481.391979	C32H51NO2	even
NAE	NAE 30:7;O	497.386894	C32H51NO3	even
NAE	NAE 30:7;O2	513.381809	C32H51NO4	even
NAE	NAE 30:7;O3	529.376724	C32H51NO5	even
NAE	NAE 30:7;O4	545.371639	C32H51NO6	even
NAE	NAE 31:0	509.517179	C33H67NO2	odd
NAE	NAE 31:0;O	525.512094	C33H67NO3	odd
NAE	NAE 31:0;O2	541.507009	C33H67NO4	odd
NAE	NAE 31:0;O3	557.501924	C33H67NO5	odd
NAE	NAE 31:0;O4	573.496839	C33H67NO6	odd
NAE	NAE 31:1	507.501529	C33H65NO2	odd
NAE	NAE 31:1;O	523.496444	C33H65NO3	odd
NAE	NAE 31:1;O3	555.486274	C33H65NO5	odd
NAE	NAE 31:1;O4	571.481189	C33H65NO6	odd
NAE	NAE 31:2	505.485879	C33H63NO2	odd
NAE	NAE 31:2;O	521.480794	C33H63NO3	odd
NAE	NAE 31:2;O2	537.475709	C33H63NO4	odd
NAE	NAE 31:2;O3	553.470624	C33H63NO5	odd
NAE	NAE 31:2;O4	569.465539	C33H63NO6	odd
NAE	NAE 31:3	503.470229	C33H61NO2	odd
NAE	NAE 31:3;O	519.465144	C33H61NO3	odd
NAE	NAE 31:3;O2	535.460059	C33H61NO4	odd
NAE	NAE 31:3;O3	551.454974	C33H61NO5	odd
NAE	NAE 31:3;O4	567.449889	C33H61NO6	odd
NAE	NAE 31:4	501.454579	C33H59NO2	odd
NAE	NAE 31:4;O	517.449494	C33H59NO3	odd
NAE	NAE 31:4;O2	533.444409	C33H59NO4	odd
NAE	NAE 31:4;O3	549.439324	C33H59NO5	odd
NAE	NAE 31:4;O4	565.434239	C33H59NO6	odd
NAE	NAE 31:5	499.438929	C33H57NO2	odd
NAE	NAE 31:5;O	515.433844	C33H57NO3	odd
NAE	NAE 31:5;O2	531.428759	C33H57NO4	odd
NAE	NAE 31:5;O3	547.423674	C33H57NO5	odd
NAE	NAE 31:5;O4	563.418589	C33H57NO6	odd
NAE	NAE 31:6	497.423279	C33H55NO2	odd
NAE	NAE 31:6;O	513.418194	C33H55NO3	odd
NAE	NAE 31:6;O2	529.413109	C33H55NO4	odd
NAE	NAE 31:6;O3	545.408024	C33H55NO5	odd
NAE	NAE 31:6;O4	561.402939	C33H55NO6	odd
NAE	NAE 31:7	495.407629	C33H53NO2	odd
NAE	NAE 31:7;O	511.402544	C33H53NO3	odd
NAE	NAE 31:7;O2	527.397459	C33H53NO4	odd
NAE	NAE 31:7;O3	543.392374	C33H53NO5	odd
NAE	NAE 31:7;O4	559.387289	C33H53NO6	odd
NAE	NAE 32:0	523.532829	C34H69NO2	even
NAE	NAE 32:0;O	539.527744	C34H69NO3	even
NAE	NAE 32:0;O2	555.522659	C34H69NO4	even
NAE	NAE 32:0;O3	571.517574	C34H69NO5	even
NAE	NAE 32:0;O4	587.512489	C34H69NO6	even
NAE	NAE 32:1	521.517179	C34H67NO2	even
NAE	NAE 32:1;O	537.512094	C34H67NO3	even
NAE	NAE 32:1;O2	553.507009	C34H67NO4	even
NAE	NAE 32:1;O3	569.501924	C34H67NO5	even
NAE	NAE 32:1;O4	585.496839	C34H67NO6	even
NAE	NAE 32:2	519.501529	C34H65NO2	even
NAE	NAE 32:2;O	535.496444	C34H65NO3	even
NAE	NAE 32:2;O2	551.491359	C34H65NO4	even
NAE	NAE 32:2;O4	583.481189	C34H65NO6	even
NAE	NAE 32:3	517.485879	C34H63NO2	even
NAE	NAE 32:3;O	533.480794	C34H63NO3	even
NAE	NAE 32:3;O2	549.475709	C34H63NO4	even
NAE	NAE 32:3;O4	581.465539	C34H63NO6	even
NAE	NAE 32:4	515.470229	C34H61NO2	even
NAE	NAE 32:4;O	531.465144	C34H61NO3	even
NAE	NAE 32:4;O2	547.460059	C34H61NO4	even
NAE	NAE 32:4;O3	563.454974	C34H61NO5	even
NAE	NAE 32:4;O4	579.449889	C34H61NO6	even
NAE	NAE 32:5	513.454579	C34H59NO2	even
NAE	NAE 32:5;O	529.449494	C34H59NO3	even
NAE	NAE 32:5;O2	545.444409	C34H59NO4	even
NAE	NAE 32:5;O3	561.439324	C34H59NO5	even
NAE	NAE 32:5;O4	577.434239	C34H59NO6	even
NAE	NAE 32:6	511.438929	C34H57NO2	even
NAE	NAE 32:6;O	527.433844	C34H57NO3	even
NAE	NAE 32:6;O2	543.428759	C34H57NO4	even
NAE	NAE 32:6;O3	559.423674	C34H57NO5	even
NAE	NAE 32:6;O4	575.418589	C34H57NO6	even
NAE	NAE 32:7	509.423279	C34H55NO2	even
NAE	NAE 32:7;O	525.418194	C34H55NO3	even
NAE	NAE 32:7;O2	541.413109	C34H55NO4	even
NAE	NAE 32:7;O3	557.408024	C34H55NO5	even
NAE	NAE 32:7;O4	573.402939	C34H55NO6	even
NAE	NAE 33:0	537.548479	C35H71NO2	odd
NAE	NAE 33:0;O	553.543394	C35H71NO3	odd
NAE	NAE 33:0;O2	569.538309	C35H71NO4	odd
NAE	NAE 33:0;O3	585.533224	C35H71NO5	odd
NAE	NAE 33:0;O4	601.528139	C35H71NO6	odd
NAE	NAE 33:1	535.532829	C35H69NO2	odd
NAE	NAE 33:1;O	551.527744	C35H69NO3	odd
NAE	NAE 33:1;O2	567.522659	C35H69NO4	odd
NAE	NAE 33:1;O3	583.517574	C35H69NO5	odd
NAE	NAE 33:1;O4	599.512489	C35H69NO6	odd
NAE	NAE 33:2	533.517179	C35H67NO2	odd
NAE	NAE 33:2;O	549.512094	C35H67NO3	odd
NAE	NAE 33:2;O2	565.507009	C35H67NO4	odd
NAE	NAE 33:2;O3	581.501924	C35H67NO5	odd
NAE	NAE 33:2;O4	597.496839	C35H67NO6	odd
NAE	NAE 33:3	531.501529	C35H65NO2	odd
NAE	NAE 33:3;O	547.496444	C35H65NO3	odd
NAE	NAE 33:3;O2	563.491359	C35H65NO4	odd
NAE	NAE 33:3;O4	595.481189	C35H65NO6	odd
NAE	NAE 33:4	529.485879	C35H63NO2	odd
NAE	NAE 33:4;O	545.480794	C35H63NO3	odd
NAE	NAE 33:4;O2	561.475709	C35H63NO4	odd
NAE	NAE 33:4;O3	577.470624	C35H63NO5	odd
NAE	NAE 33:4;O4	593.465539	C35H63NO6	odd
NAE	NAE 33:5	527.470229	C35H61NO2	odd
NAE	NAE 33:5;O	543.465144	C35H61NO3	odd
NAE	NAE 33:5;O2	559.460059	C35H61NO4	odd
NAE	NAE 33:5;O3	575.454974	C35H61NO5	odd
NAE	NAE 33:5;O4	591.449889	C35H61NO6	odd
NAE	NAE 33:6	525.454579	C35H59NO2	odd
NAE	NAE 33:6;O	541.449494	C35H59NO3	odd
NAE	NAE 33:6;O2	557.444409	C35H59NO4	odd
NAE	NAE 33:6;O3	573.439324	C35H59NO5	odd
NAE	NAE 33:6;O4	589.434239	C35H59NO6	odd
NAE	NAE 33:7	523.438929	C35H57NO2	odd
NAE	NAE 33:7;O	539.433844	C35H57NO3	odd
NAE	NAE 33:7;O2	555.428759	C35H57NO4	odd
NAE	NAE 33:7;O3	571.423674	C35H57NO5	odd
NAE	NAE 33:7;O4	587.418589	C35H57NO6	odd
NAE	NAE 34:0	551.564129	C36H73NO2	even
NAE	NAE 34:0;O	567.559044	C36H73NO3	even
NAE	NAE 34:0;O2	583.553959	C36H73NO4	even
NAE	NAE 34:0;O3	599.548874	C36H73NO5	even
NAE	NAE 34:0;O4	615.543789	C36H73NO6	even
NAE	NAE 34:1	549.548479	C36H71NO2	even
NAE	NAE 34:1;O	565.543394	C36H71NO3	even
NAE	NAE 34:1;O2	581.538309	C36H71NO4	even
NAE	NAE 34:1;O3	597.533224	C36H71NO5	even
NAE	NAE 34:1;O4	613.528139	C36H71NO6	even
NAE	NAE 34:2	547.532829	C36H69NO2	even
NAE	NAE 34:2;O	563.527744	C36H69NO3	even
NAE	NAE 34:2;O2	579.522659	C36H69NO4	even
NAE	NAE 34:2;O3	595.517574	C36H69NO5	even
NAE	NAE 34:2;O4	611.512489	C36H69NO6	even
NAE	NAE 34:3	545.517179	C36H67NO2	even
NAE	NAE 34:3;O	561.512094	C36H67NO3	even
NAE	NAE 34:3;O2	577.507009	C36H67NO4	even
NAE	NAE 34:3;O3	593.501924	C36H67NO5	even
NAE	NAE 34:3;O4	609.496839	C36H67NO6	even
NAE	NAE 34:4	543.501529	C36H65NO2	even
NAE	NAE 34:4;O	559.496444	C36H65NO3	even
NAE	NAE 34:4;O2	575.491359	C36H65NO4	even
NAE	NAE 34:4;O3	591.486274	C36H65NO5	even
NAE	NAE 34:4;O4	607.481189	C36H65NO6	even
NAE	NAE 34:5	541.485879	C36H63NO2	even
NAE	NAE 34:5;O	557.480794	C36H63NO3	even
NAE	NAE 34:5;O2	573.475709	C36H63NO4	even
NAE	NAE 34:5;O3	589.470624	C36H63NO5	even
NAE	NAE 34:5;O4	605.465539	C36H63NO6	even
NAE	NAE 34:6	539.470229	C36H61NO2	even
NAE	NAE 34:6;O	555.465144	C36H61NO3	even
NAE	NAE 34:6;O2	571.460059	C36H61NO4	even
NAE	NAE 34:6;O3	587.454974	C36H61NO5	even
NAE	NAE 34:6;O4	603.449889	C36H61NO6	even
NAE	NAE 34:7	537.454579	C36H59NO2	even
NAE	NAE 34:7;O	553.449494	C36H59NO3	even
NAE	NAE 34:7;O2	569.444409	C36H59NO4	even
NAE	NAE 34:7;O3	585.439324	C36H59NO5	even
NAE	NAE 34:7;O4	601.434239	C36H59NO6	even
NAT	NAT 10:0	279.150431	C12H25NO4S	even
NAT	NAT 10:0;O	295.145346	C12H25NO5S	even
NAT	NAT 10:0;O2	311.140261	C12H25NO6S	even
NAT	NAT 10:0;O3	327.135176	C12H25NO7S	even
NAT	NAT 10:0;O4	343.130091	C12H25NO8S	even
NAT	NAT 10:1	277.134781	C12H23NO4S	even
NAT	NAT 10:1;O	293.129696	C12H23NO5S	even
NAT	NAT 10:1;O2	309.124611	C12H23NO6S	even
NAT	NAT 10:1;O3	325.119526	C12H23NO7S	even
NAT	NAT 10:1;O4	341.114441	C12H23NO8S	even
NAT	NAT 10:2	275.119131	C12H21NO4S	even
NAT	NAT 10:2;O	291.114046	C12H21NO5S	even
NAT	NAT 10:2;O2	307.108961	C12H21NO6S	even
NAT	NAT 10:2;O3	323.103876	C12H21NO7S	even
NAT	NAT 10:2;O4	339.098791	C12H21NO8S	even
NAT	NAT 11:0	293.166081	C13H27NO4S	odd
NAT	NAT 11:0;O	309.160996	C13H27NO5S	odd
NAT	NAT 11:0;O2	325.155911	C13H27NO6S	odd
NAT	NAT 11:0;O3	341.150826	C13H27NO7S	odd
NAT	NAT 11:0;O4	357.145741	C13H27NO8S	odd
NAT	NAT 11:1	291.150431	C13H25NO4S	odd
NAT	NAT 11:1;O	307.145346	C13H25NO5S	odd
NAT	NAT 11:1;O2	323.140261	C13H25NO6S	odd
NAT	NAT 11:1;O3	339.135176	C13H25NO7S	odd
NAT	NAT 11:1;O4	355.130091	C13H25NO8S	odd
NAT	NAT 11:2	289.134781	C13H23NO4S	odd
NAT	NAT 11:2;O	305.129696	C13H23NO5S	odd
NAT	NAT 11:2;O2	321.124611	C13H23NO6S	odd
NAT	NAT 11:2;O3	337.119526	C13H23NO7S	odd
NAT	NAT 11:2;O4	353.114441	C13H23NO8S	odd
NAT	NAT 11:3	287.119131	C13H21NO4S	odd
NAT	NAT 11:3;O	303.114046	C13H21NO5S	odd
NAT	NAT 11:3;O2	319.108961	C13H21NO6S	odd
NAT	NAT 11:3;O3	335.103876	C13H21NO7S	odd
NAT	NAT 11:3;O4	351.098791	C13H21NO8S	odd
NAT	NAT 12:0	307.181731	C14H29NO4S	even
NAT	NAT 12:0;O	323.176646	C14H29NO5S	even
NAT	NAT 12:0;O2	339.171561	C14H29NO6S	even
NAT	NAT 12:0;O3	355.166476	C14H29NO7S	even
NAT	NAT 12:0;O4	371.161391	C14H29NO8S	even
NAT	NAT 12:1	305.166081	C14H27NO4S	even
NAT	NAT 12:1;O	321.160996	C14H27NO5S	even
NAT	NAT 12:1;O2	337.155911	C14H27NO6S	even
NAT	NAT 12:1;O3	353.150826	C14H27NO7S	even
NAT	NAT 12:1;O4	369.145741	C14H27NO8S	even
NAT	NAT 12:2	303.150431	C14H25NO4S	even
NAT	NAT 12:2;O	319.145346	C14H25NO5S	even
NAT	NAT 12:2;O2	335.140261	C14H25NO6S	even
NAT	NAT 12:2;O3	351.135176	C14H25NO7S	even
NAT	NAT 12:2;O4	367.130091	C14H25NO8S	even
NAT	NAT 12:3	301.134781	C14H23NO4S	even
NAT	NAT 12:3;O	317.129696	C14H23NO5S	even
NAT	NAT 12:3;O2	333.124611	C14H23NO6S	even
NAT	NAT 12:3;O3	349.119526	C14H23NO7S	even
NAT	NAT 12:3;O4	365.114441	C14H23NO8S	even
NAT	NAT 13:0	321.197381	C15H31NO4S	odd
NAT	NAT 13:0;O	337.192296	C15H31NO5S	odd
NAT	NAT 13:0;O2	353.187211	C15H31NO6S	odd
NAT	NAT 13:0;O3	369.182126	C15H31NO7S	odd
NAT	NAT 13:0;O4	385.177041	C15H31NO8S	odd
NAT	NAT 13:1	319.181731	C15H29NO4S	odd
NAT	NAT 13:1;O	335.176646	C15H29NO5S	odd
NAT	NAT 13:1;O2	351.171561	C15H29NO6S	odd
NAT	NAT 13:1;O3	367.166476	C15H29NO7S	odd
NAT	NAT 13:1;O4	383.161391	C15H29NO8S	odd
NAT	NAT 13:2	317.166081	C15H27NO4S	odd
NAT	NAT 13:2;O	333.160996	C15H27NO5S	odd
NAT	NAT 13:2;O2	349.155911	C15H27NO6S	odd
NAT	NAT 13:2;O3	365.150826	C15H27NO7S	odd
NAT	NAT 13:2;O4	381.145741	C15H27NO8S	odd
NAT	NAT 13:3	315.150431	C15H25NO4S	odd
NAT	NAT 13:3;O	331.145346	C15H25NO5S	odd
NAT	NAT 13:3;O2	347.140261	C15H25NO6S	odd
NAT	NAT 13:3;O3	363.135176	C15H25NO7S	odd
NAT	NAT 13:3;O4	379.130091	C15H25NO8S	odd
NAT	NAT 14:0	335.213031	C16H33NO4S	even
NAT	NAT 14:0;O	351.207946	C16H33NO5S	even
NAT	NAT 14:0;O2	367.202861	C16H33NO6S	even
NAT	NAT 14:0;O3	383.197776	C16H33NO7S	even
NAT	NAT 14:0;O4	399.192691	C16H33NO8S	even
NAT	NAT 14:1	333.197381	C16H31NO4S	even
NAT	NAT 14:1;O	349.192296	C16H31NO5S	even
NAT	NAT 14:1;O2	365.187211	C16H31NO6S	even
NAT	NAT 14:1;O3	381.182126	C16H31NO7S	even
NAT	NAT 14:1;O4	397.177041	C16H31NO8S	even
NAT	NAT 14:2	331.181731	C16H29NO4S	even
NAT	NAT 14:2;O	347.176646	C16H29NO5S	even
NAT	NAT 14:2;O2	363.171561	C16H29NO6S	even
NAT	NAT 14:2;O3	379.166476	C16H29NO7S	even
NAT	NAT 14:2;O4	395.161391	C16H29NO8S	even
NAT	NAT 14:3	329.166081	C16H27NO4S	even
NAT	NAT 14:3;O	345.160996	C16H27NO5S	even
NAT	NAT 14:3;O2	361.155911	C16H27NO6S	even
NAT	NAT 14:3;O3	377.150826	C16H27NO7S	even
NAT	NAT 14:3;O4	393.145741	C16H27NO8S	even
NAT	NAT 14:4	327.150431	C16H25NO4S	even
NAT	NAT 14:4;O	343.145346	C16H25NO5S	even
NAT	NAT 14:4;O2	359.140261	C16H25NO6S	even
NAT	NAT 14:4;O3	375.135176	C16H25NO7S	even
NAT	NAT 14:4;O4	391.130091	C16H25NO8S	even
NAT	NAT 15:0	349.228681	C17H35NO4S	odd
NAT	NAT 15:0;O	365.223596	C17H35NO5S	odd
NAT	NAT 15:0;O2	381.218511	C17H35NO6S	odd
NAT	NAT 15:0;O3	397.213426	C17H35NO7S	odd
NAT	NAT 15:0;O4	413.208341	C17H35NO8S	odd
NAT	NAT 15:1	347.213031	C17H33NO4S	odd
NAT	NAT 15:1;O	363.207946	C17H33NO5S	odd
NAT	NAT 15:1;O2	379.202861	C17H33NO6S	odd
NAT	NAT 15:1;O3	395.197776	C17H33NO7S	odd
NAT	NAT 15:1;O4	411.192691	C17H33NO8S	odd
NAT	NAT 15:2	345.197381	C17H31NO4S	odd
NAT	NAT 15:2;O	361.192296	C17H31NO5S	odd
NAT	NAT 15:2;O2	377.187211	C17H31NO6S	odd
NAT	NAT 15:2;O3	393.182126	C17H31NO7S	odd
NAT	NAT 15:2;O4	409.177041	C17H31NO8S	odd
NAT	NAT 15:3	343.181731	C17H29NO4S	odd
NAT	NAT 15:3;O	359.176646	C17H29NO5S	odd
NAT	NAT 15:3;O2	375.171561	C17H29NO6S	odd
NAT	NAT 15:3;O3	391.166476	C17H29NO7S	odd
NAT	NAT 15:3;O4	407.161391	C17H29NO8S	odd
NAT	NAT 15:4	341.166081	C17H27NO4S	odd
NAT	NAT 15:4;O	357.160996	C17H27NO5S	odd
NAT	NAT 15:4;O2	373.155911	C17H27NO6S	odd
NAT	NAT 15:4;O3	389.150826	C17H27NO7S	odd
